site,year,pas_at,tave_sp,latitude,longitude,type,ecoregion,pas_anomaly,tave_anomaly,tsp_resid
PYRAMID-2,2012,67.51941922,2.51694343,52.90854416,-118.0869,Montane,Forest,21.36700842,0.579585986,0.122728609671522
PYRAMID-2,2013,22.83421785,2.156635725,52.90854416,-118.0869,Montane,Forest,-23.31819295,0.219278281,-0.243547759023906
PYRAMID-2,2014,65.6456422,1.377534588,52.90854416,-118.0869,Montane,Forest,19.4932314,-0.559822856,-1.01693051529755
PYRAMID-2,2015,61.97446581,4.141377511,52.90854416,-118.0869,Montane,Forest,15.82205501,2.204020067,1.74642204363187
PYRAMID-2,2016,41.00597849,5.0263843,52.90854416,-118.0869,Montane,Forest,-5.14643231,3.089026856,2.62862804299284
PYRAMID-2,2017,61.52751356,2.559504569,52.90854416,-118.0869,Montane,Forest,15.37510276,0.622147125,0.164489401606212
PYRAMID-2,2018,46.87755631,3.007133501,52.90854416,-118.0869,Montane,Forest,0.725145510000004,1.069776057,0.610161518703363
PYRAMID-2,2019,86.2544771,2.823634541,52.90854416,-118.0869,Montane,Forest,40.1020663,0.886277097,0.431922188073967
PYRAMID-2,2020,64.85112664,1.002319477,52.90854416,-118.0869,Montane,Forest,18.69871584,-0.935037967,-1.39225175083169
PYRAMID-2,2021,59.4533455,2.652805535,52.90854416,-118.0869,Montane,Forest,13.3009347,0.715448091,0.257513318130807
PYRAMID-2,2022,40.40115441,1.286961937,52.90854416,-118.0869,Montane,Forest,-5.75125639,-0.650395507,-1.11087510718989
PYRAMID-2,2023,18.99256308,3.050555565,52.90854416,-118.0869,Montane,Forest,-27.15984772,1.113198121,0.649858945874246
PYRAMID-2,2024,51.78249103,2.157547158,52.90854416,-118.0869,Montane,Forest,5.63008023,0.220189714,-0.238769665432089
PYRAMID-3,2006,68.95366223,2.748977349,52.91173037,-118.0885,Montane,Forest,20.69863737,0.954782766,0.497836114432766
PYRAMID-3,2007,38.54963809,2.659757155,52.91173037,-118.0885,Montane,Forest,-9.70538677,0.865562572,0.404554813186616
PYRAMID-3,2008,19.35277753,1.203929024,52.91173037,-118.0885,Montane,Forest,-28.90224733,-0.590265559,-1.05383746883381
PYRAMID-3,2009,70.24352865,0.666396865,52.91173037,-118.0885,Montane,Forest,21.98850379,-1.127797718,-1.58457208033865
PYRAMID-3,2010,43.66488925,2.644019911,52.91173037,-118.0885,Montane,Forest,-4.59013561,0.849825328,0.3895008203068
PYRAMID-3,2011,61.74467034,0.890798845,52.91173037,-118.0885,Montane,Forest,13.48964548,-0.903395738,-1.36130530451123
PYRAMID-3,2012,69.84550168,2.357097993,52.91173037,-118.0885,Montane,Forest,21.59047682,0.56290341,0.106075882652511
PYRAMID-3,2013,23.44520766,2.027190336,52.91173037,-118.0885,Montane,Forest,-24.8098172,0.232995753,-0.230029525322834
PYRAMID-3,2014,68.18183546,1.2455308,52.91173037,-118.0885,Montane,Forest,19.9268106,-0.548663783,-1.00571352852855
PYRAMID-3,2015,64.78642229,3.974394096,52.91173037,-118.0885,Montane,Forest,16.53139743,2.180199513,1.72269623747276
PYRAMID-3,2016,42.48917155,4.85466834,52.91173037,-118.0885,Montane,Forest,-5.76585331,3.060473757,2.59999220707946
PYRAMID-3,2017,64.08348874,2.412062892,52.91173037,-118.0885,Montane,Forest,15.82846388,0.617868309,0.160271141673431
PYRAMID-3,2018,48.01986167,2.86241169,52.91173037,-118.0885,Montane,Forest,-0.235163190000002,1.068217107,0.608474298951893
PYRAMID-3,2019,88.86324061,2.678445617,52.91173037,-118.0885,Montane,Forest,40.60821575,0.884251034,0.429963732150898
PYRAMID-3,2020,67.24225653,0.855194622,52.91173037,-118.0885,Montane,Forest,18.98723167,-0.938999961,-1.39617520737618
PYRAMID-3,2021,63.05250059,2.492127168,52.91173037,-118.0885,Montane,Forest,14.79747573,0.697932585,0.24019770717079
PYRAMID-3,2022,41.7498826,1.132152323,52.91173037,-118.0885,Montane,Forest,-6.50514226,-0.66204226,-1.12262255776056
PYRAMID-3,2023,20.20461568,2.899614568,52.91173037,-118.0885,Montane,Forest,-28.05040918,1.105419985,0.64196185635738
PYRAMID-3,2024,54.52617104,2.005845279,52.91173037,-118.0885,Montane,Forest,6.27114618,0.211650696,-0.247223055373026
PYRAMID-4,2006,70.65060703,2.68970057,52.91401327,-118.0866,Montane,Forest,21.00923745,0.955613925,0.498708760711875
PYRAMID-4,2007,39.61229977,2.600068535,52.91401327,-118.0866,Montane,Forest,-10.02906981,0.86598189,0.404930896398578
PYRAMID-4,2008,19.99769548,1.144814049,52.91401327,-118.0866,Montane,Forest,-29.6436741,-0.589272596,-1.05294353922538
PYRAMID-4,2009,72.42398095,0.6073853,52.91401327,-118.0866,Montane,Forest,22.78261137,-1.126701345,-1.58336963729896
PYRAMID-4,2010,44.82644824,2.587238145,52.91401327,-118.0866,Montane,Forest,-4.81492134000001,0.8531515,0.392796967368235
PYRAMID-4,2011,63.33415474,0.829493299,52.91401327,-118.0866,Montane,Forest,13.69278516,-0.904593346,-1.36247577886528
PYRAMID-4,2012,72.25361038,2.298499122,52.91401327,-118.0866,Montane,Forest,22.6122408,0.564412477,0.107721428070102
PYRAMID-4,2013,24.18390259,1.966125108,52.91401327,-118.0866,Montane,Forest,-25.45746699,0.232038463,-0.231073322794444
PYRAMID-4,2014,69.81630205,1.183618676,52.91401327,-118.0866,Montane,Forest,20.17493247,-0.550467969,-1.00748457254972
PYRAMID-4,2015,66.40509847,3.916814732,52.91401327,-118.0866,Montane,Forest,16.76372889,2.182728087,1.72525584430485
PYRAMID-4,2016,44.10234356,4.796937995,52.91401327,-118.0866,Montane,Forest,-5.53902602,3.06285135,2.602400097712
PYRAMID-4,2017,66.09515291,2.351582904,52.91401327,-118.0866,Montane,Forest,16.45378333,0.617496259,0.159982616450871
PYRAMID-4,2018,49.69851758,2.801586298,52.91401327,-118.0866,Montane,Forest,0.057147999999998,1.067499653,0.607795889358856
PYRAMID-4,2019,91.49721305,2.61761513,52.91401327,-118.0866,Montane,Forest,41.85584347,0.883528485,0.42940783049833
PYRAMID-4,2020,69.52185138,0.796107201,52.91401327,-118.0866,Montane,Forest,19.8804818,-0.937979444,-1.39503537772997
PYRAMID-4,2021,65.0313083,2.433373823,52.91401327,-118.0866,Montane,Forest,15.38993872,0.699287178,0.241631436265758
PYRAMID-4,2022,42.71360906,1.073412074,52.91401327,-118.0866,Montane,Forest,-6.92776052,-0.660674571,-1.12131131846176
PYRAMID-4,2023,20.84045543,2.839555871,52.91401327,-118.0866,Montane,Forest,-28.80091415,1.105469226,0.641910851378167
PYRAMID-4,2024,56.34688367,1.945883477,52.91401327,-118.0866,Montane,Forest,6.70551408999999,0.211796832,-0.247018900254942
PYRAMID-5,2006,71.01001865,2.692903931,52.91377002,-118.0817,Montane,Forest,21.10713018,0.957950579,0.501058490378218
PYRAMID-5,2007,39.76747721,2.602477438,52.91377002,-118.0817,Montane,Forest,-10.13541126,0.867524086,0.406458888225105
PYRAMID-5,2008,20.07793262,1.146955284,52.91377002,-118.0817,Montane,Forest,-29.82495585,-0.587998068,-1.05169322527761
PYRAMID-5,2009,72.89975532,0.608961026,52.91377002,-118.0817,Montane,Forest,22.99686685,-1.125992326,-1.58263199990035
PYRAMID-5,2010,45.1401216,2.592976589,52.91377002,-118.0817,Montane,Forest,-4.76276687,0.858023237,0.397675670712396
PYRAMID-5,2011,63.6215858,0.829182921,52.91377002,-118.0817,Montane,Forest,13.71869733,-0.905770431,-1.36364940274116
PYRAMID-5,2012,72.78621309,2.301788029,52.91377002,-118.0817,Montane,Forest,22.88332462,0.566834677,0.110179837108111
PYRAMID-5,2013,24.38190072,1.965118391,52.91377002,-118.0817,Montane,Forest,-25.52098775,0.230165039,-0.232955231349565
PYRAMID-5,2014,70.19564907,1.182583372,52.91377002,-118.0817,Montane,Forest,20.2927606,-0.55236998,-1.00937084508463
PYRAMID-5,2015,66.71296831,3.921249369,52.91377002,-118.0817,Montane,Forest,16.81007984,2.186296017,1.72882996546487
PYRAMID-5,2016,44.45080521,4.801844798,52.91377002,-118.0817,Montane,Forest,-5.45208326,3.066891446,2.60645180677582
PYRAMID-5,2017,66.50228107,2.352797076,52.91377002,-118.0817,Montane,Forest,16.5993926,0.617843724,0.160349530680972
PYRAMID-5,2018,50.1502629,2.802365282,52.91377002,-118.0817,Montane,Forest,0.247374430000001,1.06741193,0.607733575164274
PYRAMID-5,2019,92.14881155,2.618443349,52.91377002,-118.0817,Montane,Forest,42.24592308,0.883489997,0.429421445967379
PYRAMID-5,2020,70.02646046,0.797799635,52.91377002,-118.0817,Montane,Forest,20.12357199,-0.937153717,-1.39417718083955
PYRAMID-5,2021,65.30519744,2.436670799,52.91377002,-118.0817,Montane,Forest,15.40230897,0.701717447,0.244063357577033
PYRAMID-5,2022,42.96517736,1.076082939,52.91377002,-118.0817,Montane,Forest,-6.93771111,-0.658870413,-1.11950848957573
PYRAMID-5,2023,20.92189982,2.841316617,52.91377002,-118.0817,Montane,Forest,-28.98098865,1.106363265,0.642780837579977
PYRAMID-5,2024,56.66060647,1.947743959,52.91377002,-118.0817,Montane,Forest,6.757718,0.212790607,-0.246018152307012
PYRAMID-6,2006,69.68403809,2.73977064,52.91230353,-118.0779,Montane,Forest,20.83422556,0.960613616,0.503685075133453
PYRAMID-6,2007,38.90965832,2.648594129,52.91230353,-118.0779,Montane,Forest,-9.94015421,0.869437105,0.408397987977343
PYRAMID-6,2008,19.58183127,1.19196366,52.91230353,-118.0779,Montane,Forest,-29.26798126,-0.587193364,-1.05081412541695
PYRAMID-6,2009,71.35226138,0.65296531,52.91230353,-118.0779,Montane,Forest,22.50244885,-1.126191714,-1.58289742799139
PYRAMID-6,2010,44.33492373,2.640831553,52.91230353,-118.0779,Montane,Forest,-4.5148888,0.861674529,0.401360072126518
PYRAMID-6,2011,62.30944082,0.872968199,52.91230353,-118.0779,Montane,Forest,13.45962829,-0.906188825,-1.36410240094851
PYRAMID-6,2012,71.18933431,2.347970613,52.91230353,-118.0779,Montane,Forest,22.33952178,0.568813589,0.112086112616184
PYRAMID-6,2013,23.90358931,2.007533616,52.91230353,-118.0779,Montane,Forest,-24.94622322,0.228376592,-0.234666906262197
PYRAMID-6,2014,68.8934457,1.225965706,52.91230353,-118.0779,Montane,Forest,20.04363317,-0.553191318,-1.01022545937749
PYRAMID-6,2015,65.40591699,3.968018847,52.91230353,-118.0779,Montane,Forest,16.55610446,2.188861823,1.73136184762468
PYRAMID-6,2016,43.4239302,4.849531901,52.91230353,-118.0779,Montane,Forest,-5.42588233,3.070374877,2.60993873747001
PYRAMID-6,2017,65.06914519,2.39798342,52.91230353,-118.0779,Montane,Forest,16.21933266,0.618826396,0.161281437553001
PYRAMID-6,2018,49.11684407,2.847286682,52.91230353,-118.0779,Montane,Forest,0.267031539999998,1.068129658,0.608453928791444
PYRAMID-6,2019,90.33580688,2.663448262,52.91230353,-118.0779,Montane,Forest,41.48599435,0.884291238,0.430121182243605
PYRAMID-6,2020,68.47724227,0.842070695,52.91230353,-118.0779,Montane,Forest,19.62742974,-0.937086329,-1.39417606324104
PYRAMID-6,2021,63.71898565,2.483065621,52.91230353,-118.0779,Montane,Forest,14.86917312,0.703908597,0.246183295889605
PYRAMID-6,2022,42.21214655,1.121471359,52.91230353,-118.0779,Montane,Forest,-6.63766598,-0.657685665,-1.11828366413578
PYRAMID-6,2023,20.40721673,2.886853217,52.91230353,-118.0779,Montane,Forest,-28.4425958,1.107696193,0.644185679452113
PYRAMID-6,2024,55.2823334,1.993332087,52.91230353,-118.0779,Montane,Forest,6.43252087,0.214175063,-0.244677133334131
PYRAMID-7,2006,68.56064914,2.740780235,52.91329393,-118.0738,Montane,Forest,20.49754855,0.961984969,0.505011457723003
PYRAMID-7,2007,38.30413466,2.649289874,52.91329393,-118.0738,Montane,Forest,-9.75896593,0.870494608,0.409479692544656
PYRAMID-7,2008,19.29112724,1.191712933,52.91329393,-118.0738,Montane,Forest,-28.77197335,-0.587082333,-1.05063684195944
PYRAMID-7,2009,70.14500021,0.652018969,52.91329393,-118.0738,Montane,Forest,22.08189962,-1.126776297,-1.58353818432942
PYRAMID-7,2010,43.61755686,2.641439914,52.91329393,-118.0738,Montane,Forest,-4.44554373,0.862644648,0.402339453642722
PYRAMID-7,2011,61.22578502,0.872843443,52.91329393,-118.0738,Montane,Forest,13.16268443,-0.905951823,-1.36390506214756
PYRAMID-7,2012,70.07359137,2.34826906,52.91329393,-118.0738,Montane,Forest,22.01049078,0.569473794,0.112702368493786
PYRAMID-7,2013,23.52141276,2.006417568,52.91329393,-118.0738,Montane,Forest,-24.54168783,0.227622302,-0.235367161914767
PYRAMID-7,2014,67.69955356,1.22582397,52.91329393,-118.0738,Montane,Forest,19.63645297,-0.552971296,-1.01005982499582
PYRAMID-7,2015,64.33588062,3.968256325,52.91329393,-118.0738,Montane,Forest,16.27278003,2.189461059,1.73192323959159
PYRAMID-7,2016,42.80097473,4.850425331,52.91329393,-118.0738,Montane,Forest,-5.26212586,3.071630065,2.61121579864653
PYRAMID-7,2017,64.04693094,2.398416485,52.91329393,-118.0738,Montane,Forest,15.98383035,0.619621219,0.162044804186132
PYRAMID-7,2018,48.33535439,2.847687818,52.91329393,-118.0738,Montane,Forest,0.272253800000001,1.068892552,0.609217520335882
PYRAMID-7,2019,88.82837141,2.6639048,52.91329393,-118.0738,Montane,Forest,40.76527082,0.885109534,0.430843210212219
PYRAMID-7,2020,67.36262625,0.841336354,52.91329393,-118.0738,Montane,Forest,19.29952566,-0.937458912,-1.39459244483918
PYRAMID-7,2021,62.65435096,2.483544731,52.91329393,-118.0738,Montane,Forest,14.59125037,0.704749465,0.246987041366327
PYRAMID-7,2022,41.47427476,1.121311407,52.91329393,-118.0738,Montane,Forest,-6.58882583,-0.657483859,-1.11807533448989
PYRAMID-7,2023,20.07514149,2.887339445,52.91329393,-118.0738,Montane,Forest,-27.9879591,1.108544179,0.645094391900303
PYRAMID-7,2024,54.31417636,1.993796302,52.91329393,-118.0738,Montane,Forest,6.25107577,0.215001036,-0.243875396205244
PYRAMID-8,2006,67.62723296,2.805418234,52.91309444,-118.069,Montane,Forest,20.3763017,0.96486404,0.507874333614788
PYRAMID-8,2007,37.61112858,2.713049059,52.91309444,-118.069,Montane,Forest,-9.63980268,0.872494865,0.411495866343558
PYRAMID-8,2008,18.85038328,1.254626063,52.91309444,-118.069,Montane,Forest,-28.40054798,-0.585928131,-1.04943302816284
PYRAMID-8,2009,68.98701083,0.71401021,52.91309444,-118.069,Montane,Forest,21.73607957,-1.126543984,-1.58335206298827
PYRAMID-8,2010,43.09677211,2.707991916,52.91309444,-118.069,Montane,Forest,-4.15415915,0.867437722,0.407171448281116
PYRAMID-8,2011,60.28457294,0.933733335,52.91309444,-118.069,Montane,Forest,13.03364168,-0.906820859,-1.36479133456484
PYRAMID-8,2012,68.77099479,2.412506197,52.91309444,-118.069,Montane,Forest,21.52006353,0.571952003,0.115115070452695
PYRAMID-8,2013,23.17368929,2.066088351,52.91309444,-118.069,Montane,Forest,-24.07724197,0.225534157,-0.237393270243608
PYRAMID-8,2014,66.86627253,1.286096995,52.91309444,-118.069,Montane,Forest,19.61534127,-0.554457199,-1.01154854791457
PYRAMID-8,2015,63.40661064,4.033458765,52.91309444,-118.069,Montane,Forest,16.15567938,2.192904571,1.735351110297
PYRAMID-8,2016,41.9050957,4.91645003,52.91309444,-118.069,Montane,Forest,-5.34583556,3.075895836,2.61547038842698
PYRAMID-8,2017,62.90320484,2.460972257,52.91309444,-118.069,Montane,Forest,15.65227358,0.620418063,0.162797361693168
PYRAMID-8,2018,47.56682087,2.909857929,52.91309444,-118.069,Montane,Forest,0.315889609999999,1.069303735,0.609634531830931
PYRAMID-8,2019,87.55162844,2.72615343,52.91309444,-118.069,Montane,Forest,40.30069718,0.885599236,0.43127085847331
PYRAMID-8,2020,66.13165278,0.903550374,52.91309444,-118.069,Montane,Forest,18.88072152,-0.93700382,-1.39419329308314
PYRAMID-8,2021,61.34233595,2.547935999,52.91309444,-118.069,Montane,Forest,14.09140469,0.707381805,0.24955261629261
PYRAMID-8,2022,41.02719714,1.184733636,52.91309444,-118.069,Montane,Forest,-6.22373412,-0.655820558,-1.11636326768895
PYRAMID-8,2023,19.64224446,2.950393234,52.91309444,-118.069,Montane,Forest,-27.6086868,1.10983904,0.646439912822118
PYRAMID-8,2024,53.20171307,2.056944345,52.91309444,-118.069,Montane,Forest,5.95078181,0.216390151,-0.242526391881756
PYRAMID-9,2006,65.40390524,3.003097783,52.91561128,-118.065,Montane,Forest,20.25632179,0.96749676,0.510491027733489
PYRAMID-9,2007,35.86947153,2.909984547,52.91561128,-118.065,Montane,Forest,-9.27811192,0.874383524,0.413432836874938
PYRAMID-9,2008,17.64585733,1.450478564,52.91561128,-118.065,Montane,Forest,-27.50172612,-0.585122459,-1.04850729929301
PYRAMID-9,2009,65.73301147,0.908871744,52.91561128,-118.065,Montane,Forest,20.58542802,-1.126729279,-1.58369105209554
PYRAMID-9,2010,41.69288154,2.906670453,52.91561128,-118.065,Montane,Forest,-3.45470191,0.87106943,0.410896583744949
PYRAMID-9,2011,58.12842818,1.128359907,52.91561128,-118.065,Montane,Forest,12.98084473,-0.907241116,-1.36521864372594
PYRAMID-9,2012,64.90032607,2.609524389,52.91561128,-118.065,Montane,Forest,19.75274262,0.573923366,0.116850369972387
PYRAMID-9,2013,22.15865594,2.259363359,52.91561128,-118.065,Montane,Forest,-22.98892751,0.223762336,-0.239019723587036
PYRAMID-9,2014,64.99754284,1.480315633,52.91561128,-118.065,Montane,Forest,19.84995939,-0.55528539,-1.01234540065018
PYRAMID-9,2015,61.18047606,4.231058142,52.91561128,-118.065,Montane,Forest,16.03289261,2.195457119,1.73788725749956
PYRAMID-9,2016,39.10527501,5.114952856,52.91561128,-118.065,Montane,Forest,-6.04230844,3.079351833,2.61883335658821
PYRAMID-9,2017,59.72857794,2.656986836,52.91561128,-118.065,Montane,Forest,14.58099449,0.621385813,0.163622019474355
PYRAMID-9,2018,45.11169251,3.105605548,52.91561128,-118.065,Montane,Forest,-0.0358909400000016,1.070004525,0.610288334019907
PYRAMID-9,2019,83.93168154,2.921983016,52.91561128,-118.065,Montane,Forest,38.78409809,0.886381993,0.431851041250715
PYRAMID-9,2020,62.55751536,1.098678185,52.91561128,-118.065,Montane,Forest,17.40993191,-0.936922838,-1.3943087664706
PYRAMID-9,2021,57.95523516,2.745151681,52.91561128,-118.065,Montane,Forest,12.80765171,0.709550658,0.251549996644603
PYRAMID-9,2022,40.0653898,1.380965254,52.91561128,-118.065,Montane,Forest,-5.08219365,-0.654635769,-1.11502600156115
PYRAMID-9,2023,18.52464731,3.146758527,52.91561128,-118.065,Montane,Forest,-26.62293614,1.111157504,0.647890044891115
PYRAMID-9,2024,50.27349201,2.253354037,52.91561128,-118.065,Montane,Forest,5.12590856,0.217753014,-0.241273708334229
SULPHUR-1,2006,80.5115977,0.987516308,53.11740367,-117.7688,Lower Subalpine,Forest,17.74371964,0.971133337,0.513791993014755
SULPHUR-1,2007,50.25927249,0.893226584,53.11740367,-117.7688,Lower Subalpine,Forest,-12.50860557,0.876843613,0.415461424402953
SULPHUR-1,2008,29.80314351,-0.566999624,53.11740367,-117.7688,Lower Subalpine,Forest,-32.96473455,-0.583382595,-1.04749713682918
SULPHUR-1,2009,86.95141829,-1.109583394,53.11740367,-117.7688,Lower Subalpine,Forest,24.18354023,-1.125966365,-1.58244753330779
SULPHUR-1,2010,52.14965685,0.89439499,53.11740367,-117.7688,Lower Subalpine,Forest,-10.61822121,0.878012019,0.416882331637232
SULPHUR-1,2011,71.83041897,-0.892419191,53.11740367,-117.7688,Lower Subalpine,Forest,9.06254091,-0.908802162,-1.36730306294663
SULPHUR-1,2012,97.04331947,0.593755034,53.11740367,-117.7688,Lower Subalpine,Forest,34.27544141,0.577372063,0.12223888378802
SULPHUR-1,2013,30.896829,0.237343577,53.11740367,-117.7688,Lower Subalpine,Forest,-31.87104906,0.220960606,-0.243007850756759
SULPHUR-1,2014,73.93537328,-0.541403517,53.11740367,-117.7688,Lower Subalpine,Forest,11.16749522,-0.557786488,-1.01600622730954
SULPHUR-1,2015,76.01031081,2.216901941,53.11740367,-117.7688,Lower Subalpine,Forest,13.24243275,2.20051897,1.74257638294503
SULPHUR-1,2016,67.2178574,3.101652681,53.11740367,-117.7688,Lower Subalpine,Forest,4.44997934,3.08526971,2.62615270287187
SULPHUR-1,2017,87.42156442,0.638477046,53.11740367,-117.7688,Lower Subalpine,Forest,24.65368636,0.622094075,0.165675704756258
SULPHUR-1,2018,66.3841675,1.086519263,53.11740367,-117.7688,Lower Subalpine,Forest,3.61628944,1.070136292,0.610907927767352
SULPHUR-1,2019,107.1621371,0.902985306,53.11740367,-117.7688,Lower Subalpine,Forest,44.39425904,0.886602335,0.432820740151013
SULPHUR-1,2020,91.40962189,-0.919590289,53.11740367,-117.7688,Lower Subalpine,Forest,28.64174383,-0.93597326,-1.39185893993226
SULPHUR-1,2021,85.45934788,0.72956084,53.11740367,-117.7688,Lower Subalpine,Forest,22.69146982,0.713177869,0.256497402799077
SULPHUR-1,2022,43.61689269,-0.635771818,53.11740367,-117.7688,Lower Subalpine,Forest,-19.15098537,-0.652154789,-1.11442420938627
SULPHUR-1,2023,28.8315163,1.128995035,53.11740367,-117.7688,Lower Subalpine,Forest,-33.93636176,1.112612064,0.648367740590429
SULPHUR-1,2024,76.24519998,0.2357959,53.11740367,-117.7688,Lower Subalpine,Forest,13.47732192,0.219412929,-0.238498283586055
SULPHUR-2,2006,157.27457,0.732128979,53.11545504,-117.7657,Lower Subalpine,Forest,55.4498671,1.219690144,0.767385261897862
SULPHUR-2,2007,70.19608886,0.559450915,53.11545504,-117.7657,Lower Subalpine,Forest,-31.62861404,1.04701208,0.583076005621702
SULPHUR-2,2008,32.96191189,-0.953732004,53.11545504,-117.7657,Lower Subalpine,Forest,-68.86279101,-0.466170839,-0.935080333515086
SULPHUR-2,2009,144.1495427,-1.522105532,53.11545504,-117.7657,Lower Subalpine,Forest,42.3248398,-1.034544367,-1.48860237701799
SULPHUR-2,2010,93.3557324,0.94255627,53.11545504,-117.7657,Lower Subalpine,Forest,-8.46897050000001,1.430117435,0.96927482600528
SULPHUR-2,2011,117.4116477,-1.583959671,53.11545504,-117.7657,Lower Subalpine,Forest,15.5869448,-1.096398506,-1.55402793336167
SULPHUR-2,2012,175.9732592,0.294020773,53.11545504,-117.7657,Lower Subalpine,Forest,74.1485563,0.781581938,0.331774665485788
SULPHUR-2,2013,70.43123606,-0.475173118,53.11545504,-117.7657,Lower Subalpine,Forest,-31.39346684,0.012388047,-0.451516618443959
SULPHUR-2,2014,137.7533615,-1.264493752,53.11545504,-117.7657,Lower Subalpine,Forest,35.9286586,-0.776932587,-1.2318449437222
SULPHUR-2,2015,107.7339173,2.135134959,53.11545504,-117.7657,Lower Subalpine,Forest,5.9092144,2.622696124,2.16377402890222
SULPHUR-2,2016,121.9295892,3.055850789,53.11545504,-117.7657,Lower Subalpine,Forest,20.1048863,3.543411954,3.08638599428718
SULPHUR-2,2017,148.1298398,0.126447457,53.11545504,-117.7657,Lower Subalpine,Forest,46.3051369,0.614008622,0.160482265730222
SULPHUR-2,2018,114.11692,0.550847646,53.11545504,-117.7657,Lower Subalpine,Forest,12.2922171,1.038408811,0.580339302336104
SULPHUR-2,2019,185.920038,0.375231841,53.11545504,-117.7657,Lower Subalpine,Forest,84.0953351,0.862793006,0.414314338386065
SULPHUR-2,2020,172.7435429,-1.368416246,53.11545504,-117.7657,Lower Subalpine,Forest,70.91884,-0.880855081,-1.33109375115449
SULPHUR-2,2021,109.735031,0.540295213,53.11545504,-117.7657,Lower Subalpine,Forest,7.9103281,1.027856378,0.569201574406466
SULPHUR-2,2022,84.2453814,-0.971411149,53.11545504,-117.7657,Lower Subalpine,Forest,-17.5793215,-0.483849984,-0.945909475085417
SULPHUR-2,2023,38.91132484,0.665319135,53.11545504,-117.7657,Lower Subalpine,Forest,-62.91337806,1.1528803,0.684765476740612
SULPHUR-2,2024,120.079683,-0.133805932,53.11545504,-117.7657,Lower Subalpine,Forest,18.2549801,0.353755233,-0.103517821223692
SULPHUR-3,2006,166.031661,0.43407421,53.11404336,-117.7616,Lower Subalpine,Forest,57.5435296,1.220388951,0.768363722272382
SULPHUR-3,2007,75.20575692,0.26130247,53.11404336,-117.7616,Lower Subalpine,Forest,-33.28237448,1.047617211,0.583460241569279
SULPHUR-3,2008,36.08991954,-1.252704031,53.11404336,-117.7616,Lower Subalpine,Forest,-72.39821186,-0.46638929,-0.935771015531809
SULPHUR-3,2009,149.9101072,-1.821577429,53.11404336,-117.7616,Lower Subalpine,Forest,41.4219758,-1.035262688,-1.48944129480201
SULPHUR-3,2010,97.72342459,0.643504336,53.11404336,-117.7616,Lower Subalpine,Forest,-10.76470681,1.429819077,0.96866982335453
SULPHUR-3,2011,122.8012961,-1.882215009,53.11404336,-117.7616,Lower Subalpine,Forest,14.3131647,-1.095900268,-1.5536998359184
SULPHUR-3,2012,184.5776637,-0.004733292,53.11404336,-117.7616,Lower Subalpine,Forest,76.0895323,0.781581449,0.33203343531488
SULPHUR-3,2013,74.45237452,-0.774167009,53.11404336,-117.7616,Lower Subalpine,Forest,-34.03575688,0.012147732,-0.452109867752209
SULPHUR-3,2014,142.3351017,-1.562572603,53.11404336,-117.7616,Lower Subalpine,Forest,33.8469703,-0.776257862,-1.23144827268639
SULPHUR-3,2015,113.1392697,1.836063607,53.11404336,-117.7616,Lower Subalpine,Forest,4.6511383,2.622378348,2.16328820995033
SULPHUR-3,2016,130.4167664,2.757270731,53.11404336,-117.7616,Lower Subalpine,Forest,21.928635,3.543585472,3.08680311290487
SULPHUR-3,2017,158.0133924,-0.17166208,53.11404336,-117.7616,Lower Subalpine,Forest,49.525261,0.614652661,0.161556421127177
SULPHUR-3,2018,120.6574507,0.25282254,53.11404336,-117.7616,Lower Subalpine,Forest,12.1693193,1.039137281,0.581051356708231
SULPHUR-3,2019,192.7982922,0.077246909,53.11404336,-117.7616,Lower Subalpine,Forest,84.3101608,0.86356165,0.415111676949748
SULPHUR-3,2020,181.4192796,-1.667731876,53.11404336,-117.7616,Lower Subalpine,Forest,72.9311482,-0.881417135,-1.33138701838551
SULPHUR-3,2021,116.835012,0.241736313,53.11404336,-117.7616,Lower Subalpine,Forest,8.34688060000001,1.028051054,0.569454561323235
SULPHUR-3,2022,86.4590608,-1.270431651,53.11404336,-117.7616,Lower Subalpine,Forest,-22.0290706,-0.48411691,-0.946770760181777
SULPHUR-3,2023,42.54390293,0.367120602,53.11404336,-117.7616,Lower Subalpine,Forest,-65.94422847,1.153435343,0.684915684890285
SULPHUR-3,2024,128.526729,-0.432028188,53.11404336,-117.7616,Lower Subalpine,Forest,20.0385976,0.354286553,-0.102748260985484
SULPHUR-4,2006,169.8160751,0.262016393,53.11272724,-117.7579,Lower Subalpine,Forest,58.3142458,1.221778891,0.769856607893334
SULPHUR-4,2007,77.51692776,0.088945205,53.11272724,-117.7579,Lower Subalpine,Forest,-33.98490154,1.048707703,0.584456896065374
SULPHUR-4,2008,37.66892951,-1.426075099,53.11272724,-117.7579,Lower Subalpine,Forest,-73.83289979,-0.466312601,-0.935885959768306
SULPHUR-4,2009,151.6166528,-1.995412245,53.11272724,-117.7579,Lower Subalpine,Forest,40.1148235,-1.035649747,-1.49000295192931
SULPHUR-4,2010,99.65904127,0.471449142,53.11272724,-117.7579,Lower Subalpine,Forest,-11.84278803,1.43121164,0.969918385565874
SULPHUR-4,2011,124.7444408,-2.055890556,53.11272724,-117.7579,Lower Subalpine,Forest,13.2426115,-1.096128058,-1.55407062117909
